Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21,22May21,23May21,24May21,25May21,26May21,27May21,28May21,29May21,30May21,31May21,01Jun21,02Jun21,03Jun21
CHE,Switzerland,https://www.countryflags.io/ch/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044.432129,2027.987061,1960.763916,1861.674438,1772.87146,1697.174072,1650.893188,1643.610352,1687.525269,1783.208252,1907.435181,2023.590576,2134.661377,2196.682617,2236.486084,2237.090332,2219.604736,2212.523438,2217.540771,2177.301025,2177.770752,2170.82373,2184.483154,2208.496094,2270.416504,2273.50415,2281.424561,2269.426514,2260.566406,2300.420166,2292.952881,2355.796387,2425.50293,2497.005127,2489.755859,2497.105713,2515.379883,2583.744141,2542.799316,2520.850342,2483.211426,2479.586914,2459.315918,2427.130615,2401.003174,2411.810059,2438.692383,2461.715332,2469.535156,2457.151123,2519.591797,2578.592529,2690.636475,2759.403564,2867.990967,2920.497314,3015.710693,3134.869629,3259.314697,3301.467529,3342.362061,2938.570068,2886.31543,2831.140625,2402.362549,2370.042969,2448.777588,2619.973389,3218.017578,3357.867188,3416.079102,4032.296631,4280.448242,4503.429199,4591.141113,4697.010254,4753.057617,4784.168457,4910.845703,5078.819336,5319.503906,5585.023438,5771.540039,5909.577148,6027.729492,6092.032715,6231.445801,6311.103516,6277.727051,6240.42334,6294.859863,6280.76416,6335.250977,6354.91748,6451.909668,6721.657715,7050.171875,7219.807129,7345.410156,7668.01709,7987.134277,8303.750977,7674.34375,7628.583008,7678.723145,7685.234375,7736.750488,7812.481445,7969.312988,8895.417969,9206.966797,9252.676758,9345.44043,8825.275391,8802.017578,8708.012695,8645.671875,8638.725586,8734.55957,8804.366211,8549.083008,7556.996582,6302.058594,5229.626953
CAN,Canada,https://www.countryflags.io/ca/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.41885376,99.76702118,123.6139603,147.2450256,171.6740723,180.5366821,192.174881,188.477951,208.8207092,228.8396454,240.9096069,225.1003113,232.513443,238.0607605,301.7913818,326.6483459,382.4839478,469.7839355,604.7084351,722.8444824,792.4655151,853.1622314,899.3526611,909.194458,925.3738403,952.3085938,952.3741455,968.137146,985.3997803,1022.187927,1067.95813,1076.974976,1036.678833,994.381897,947.2045898,868.4626465,828.0546875,752.038269,682.9607544,619.0836792,582.0025635,542.6971436,522.5162964,461.6268005,424.6035156,401.0688477,407.4796753,432.3674622,462.8603821,475.1423645,525.4923096,589.0764771,642.3292236,689.8033447,735.1688232,754.0466919,709.3751221,710.8631592,675.0889282,654.3220825,703.2803955,766.7720337,861.5005493,1061.466309,1147.066284,1245.79248,1368.643188,1443.433716,1489.77832,1506.073364,1496.081299,1587.351929,1692.870605,1765.436768,1836.777222,1885.808716,1927.993774,2034.152466,2023.925171,2041.557861,2119.856445,2216.578125,2329.895264,2465.170654,2611.509766,2806.645264,3040.454102,3265.215088,3466.202393,3580.040039,3575.96167,3659.356445,3669.803467,3792.843018,3922.917969,4131.075684,4259.03418,4470.433594,4628.588379,4809.525879,4998.003906,5061.190918,4842.474609,4974.881836,4850.246094,4834.749023,4964.191895,5010.571289,5226.261719,5829.628418,6001.229492,6260.54248,6844.561523,7103.635742,7358.091797,7527.811035,7541.936035,7575.666992,7650.233887,7372.736816,7247.708008,7321.71582,7530.054688,7714.619629,7838.311035,7958.289551,7958.104492,8029.576172,7818.357422,7606.791992,7298.489746,7089.98877,6863.550781,6721.95752,6630.224121,6714.617676,6911.306641,7343.689453,7708.702637,8064.934082,8506.661133,8765.072266,9007.720703,9148.59375,9287.195313,9432.254883,9631.006836,9821.53125,9756.451172,9791.21582,9805.860352,10005.46387,10097.34375,10064.31055,9929.058594,9826.068359,9616.080078,9659.633789,9563.933594,9402.000977,9427.791016,9563.652344,9759.369141,9957.49707,9969.805664
CAF,Central African Republic,https://www.countryflags.io/cf/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877
BWA,Botswana,https://www.countryflags.io/bw/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.8502808,717.8502808,659.3283691,600.8063965,542.2844849,483.7625427,425.2406006,366.718689,308.1967468,416.9466858,525.6965942,634.4465332,774.3985596,914.3505249,1054.30249,1194.254517,1146.257813,1098.26123,1050.264526,954.1867676,858.1089478,762.031189,665.9533691,587.5997314,509.2460632,430.892395,366.2965393,301.7007141,237.1048889,172.5090637,177.7058716,182.9026947,188.0995178,196.4175873,204.735672,213.0537415,221.3718262,247.3347931,273.29776,299.2607422,511.6173706,723.973999,936.3306274,1148.687256,1458.827515,1768.967773,2079.10791,2328.634521,2578.161133,2827.687744,3077.214111,2978.3479,2879.481445,2780.615234,2446.846436,2113.077393,1779.308594,1445.539673,1336.416992,1227.294434,1118.171753,1118.171753,1118.171753,1118.171753
BTN,Bhutan,https://www.countryflags.io/bt/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85895.8125,70785.85938,53693.05078,36660.26563,24380.40234,14431.83008,7063.758789,3749.083008,2731.236816,1418.735718,1392.603149,1339.959106,1152.1073,1040.002197,913.8839722,818.0643921,801.0213623,611.2758789,434.028595,430.4306335,326.2789001,241.6319733,224.2102356,218.3398743,218.9079742,217.5823975,171.1875458,184.8219452,175.542984,155.0913696,168.1576843,132.3673553,135.0184937,153.3870697,161.5298462,199.5925598,202.4330597,199.971283,181.6027222,179.8984222,172.1343842,153.2923889,104.7198181,103.5836182,91.84287262,96.76641083,80.29150391,63.24849701,74.13708496,93.92591095,89.75984192,95.81958008,85.21504211,85.78314209,86.91934204,77.26163483,58.70369339,54.91635895,56.81002808,58.70369339,54.15889359,56.99939346,56.99939346
BRN,Brunei Darussalam,,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445.682495,1423.369507,1439.687988,1623.853516,1358.095703,1167.935669,1157.944702,1126.973022,1140.960205,1209.397827,1002.086792,1073.355103,1336.781738,1333.118408,1395.39502,1288.825439,1285.162109,1281.498779,1206.900146,1135.964722,1122.310547,1071.773193,1021.235962,1003.169128,985.1022339,1048.044922,1215.558838,1427.698853,1646.249756,1864.800537,1792.449829,2425.456299,2808.440674,2569.515625,2249.664063,2087.502441,1925.340698,2054.080566,1477.463135,994.427124,1435.612427,1876.797607,2317.98291,3055.453613,3792.924561,4655.947266,5573.587402,6207.897949,6813.235352,6247.972656,6484.09082,6720.208984,6830.774902,6886.724121,6784.816895,6711.883301
BRB,Barbados,https://www.countryflags.io/bb/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7275.900391,7652.180176,8204.887695,8865.744141,9579.927734,10422.19531,10999.82227,10982.37891,10564.7334,9609.332031,8551.762695,7399.499512,6048.880371,5333.700195,4120.634766,3250.457031,2693.264404,2123.612061,1245.95874,1350.12085,1481.694092,1861.960693,2429.121094,2868.197021,3743.358398,4598.085938,4741.12207,4715.70459,4312.01416,4053.851318,3371.813477,2286.583496,1735.869751,1289.982666,972.6784668,961.880127,473.464325,470.7232056,464.9917908,24.42079163,21.66306877,18.90534782,16.14762497,15.05118084,9.469285965,453.5289612,1061.058472,1063.151611,1086.675415,1110.199097,1133.722778,1157.24646,1123.854736,1302.276123,1802.653076,2410.182617,2448.558105,2548.733154,2631.963135,2366.324951,1695.002197,1613.765747,1411.422119,1391.985107,1332.67749,1286.327759,1192.133301,1164.72229,9184.708984,9626.775391,10622.5459,11722.47754,13287.40234,14845.34863,15790.78223,8080.291504,7626.26416,7574.930664,7432.393066,7002.786621,6527.328613,6310.033203,5708.484375,5788.724121,5531.060059,5449.823242,5415.933594,5513.118164,5309.279297,5705.494141,5735.895508,5338.185547,5002.274902,4770.526855,4184.427734,4358.862305,4045.378906,3720.931152,3665.610596,3541.014648,3089.977539,2922.022461
BRA,Brazil,https://www.countryflags.io/br/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.7594604,412.3413086,477.0551758,571.1118774,751.1102905,896.4019165,969.9033203,999.4214478,1002.081238,970.9562988,984.5750732,949.2142944,1106.303833,959.4817505,953.5469971,1009.09552,1010.192871,1041.854492,1090.25708,909.6306152,1105.671631,1175.639526,1147.977173,1151.509155,1220.587769,1202.499268,1227.486206,1254.203369,1151.182495,1168.844116,1182.83728,1150.610962,1137.661865,1085.955078,1068.435303,1029.045288,1011.239746,980.0596313,1052.977905,1176.882813,1323.532349,1409.939087,1286.095825,1236.405151,1241.063477,1011.259216,740.0776367,682.8023071,668.6079102,787.2714844,802.1461792,1098.288208,1340.19165,1582.095215,1549.815674,1490.977173,1443.767456,1459.13623,1514.712036,1991.615112,2224.447021,2416.814697,2521.432861,2755.206055,2826.739746,2704.516602,2055.09668,2190.581299,2276.063232,2455.189941,2344.487061,2293.649658,2645.324219,3156.43335,3438.631592,3469.154297,3479.839111,3813.77002,3867.687256,3731.907471,5422.5,5119.038574,4796.844727,4494.488281,4151.61084,4232.331055,4311.73584,2049.675537,1605.876465,2052.953369,3264.928223,3474.330322,3464.569092,3567.960938,4338.628418,4736.47168,4750.098633,3809.646729,3618.346191,3509.7146,3393.119141,3481.604736,3534.121094,3104.740234,2848.420898,2729.739502,2747.55249,2320.959473,1991.186157,2047.977295,2568.199951,3558.503906,3821.102783,3798.453125,4268.596191,4186.612305,4030.80127,3854.669922,3698.455566,4385.729492,5358.252441,5837.982422,6416.429688,6458.290039,6348.303223,6080.745605,5361.881836,4405.453125,3613.385254,3071.475098,2967.533691,2950.945313
BOL,Bolivia,https://www.countryflags.io/bo/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.18767929,65.42871094,75.48099518,85.52069092,89.58344269,87.10301208,72.74417877,72.74417877,68.52446747,64.30476379,60.08505249,55.86534119,51.6456337,47.42592239,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,43.2062149,41.79029083,37.63126373,32.52850342,1109.404419,1112.32959,1171.098389,1253.183594,1346.688232,1412.585693,1472.720093,397.6872559,394.0130005,374.2702026,339.2264099,298.2685852,297.7023621,350.2365723,369.6018982,380.7504883,482.8996582,655.1364136,850.7147827,1034.741821,1185.159668,1207.771362,1200.548706,1203.228882,1148.165527,1081.940918,1005.851196,766.2321777,738.1594238,744.8410034,803.0879517,862.8574219,934.5430298,1040.479736,1305.831055,1342.548462,1358.176514,1356.251343,1358.616943,1357.698364,1341.441162,1342.032471,1357.358643,1361.636963,1383.845947,1400.682129,1384.286377,1414.12085,1467.460327,1512.973267,1527.330444,1651.651001,1833.790649,2084.734375,2151.093262,2168.428467,2410.106934,2551.162842,2389.634277,2351.98584,2257.084473,2212.104248,2149.847412,1876.723999,1704.525024,1666.222168,1416.297729,1129.68103,975.1862793,837.9681396,1216.390747,1311.820557,1204.751465,2166.209717,2502.994873,2788.554688,3074.114502,3310.348633,3374.081787,3886.841064,3310.247803,3546.431641,3758.443604,3969.410889,3436.782959,3326.039551,3350.400391,3424.539795,3219.322754,2671.733643
BMU,Bermuda,https://www.countryflags.io/bm/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122.274902,3906.782227,3691.289551,3475.796631,3260.303955,3044.811279,2829.318604,3051.989014,3274.659668,3497.330078,3720.000732,3942.671143,4165.341797,4388.012207,5100.366211,5812.720215,6525.074219,7237.428223,7949.782227,8662.136719,9374.490234,8708.924805,8043.358887,7377.793457,7212.811035,7047.828613,6882.846191,6717.86377,7218.446777,7719.030273,8295.272461,8370.931641,8446.59082,8522.249023,8597.908203,8673.567383,8749.226563,9121.450195,9493.673828,9865.897461,10238.12012,10610.34375,10121.93652,9633.529297,10860.83203,12088.13574,11674.44043,11260.74512,10847.05078,11293.98633,11740.92285,10099.92383,8458.925781,8480.491211,8502.055664,8523.621094,8545.186523,8566.751953,8546.015625,8525.279297,8482.978516,8440.677734,8398.376953,8356.075195,8313.774414,8726.767578,9139.760742,9552.753906,9965.74707,10378.74023,10130.07031,9881.400391,9219.737305,8558.074219,7896.411621,7234.748535,6573.085449,6573.085449,7349.45459,8125.82373,8902.193359,9678.5625,10454.93164,11231.30078,11923.92969,11840.18848,11756.44824,11672.70703,11588.9668,11505.22559,11421.48535,11421.48535,11421.48535,10927.76074,10434.03613,9940.311523,9446.587891,8952.863281,8459.138672,7965.414063,7679.419434,7393.425293,7107.430664,6821.436523,6535.441895,6249.447754,6406.943848,6850.43457,7293.925293,7737.415527,8180.90625,8624.397461,9067.887695,9067.887695,9067.887695,9067.887695,8920.28125,8772.673828,8625.067383,8477.459961,8329.853516,7754.770508,7179.687012,6752.210938,6324.734863,5897.258789,5469.782227,5042.306152,5053.152344,5063.999023,5074.845215,5085.691406,5096.537598,5107.384277,5118.230469,5118.230469,5118.230469,5118.230469
BLZ,Belize,https://www.countryflags.io/bz/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.0719299,425.1356812,391.1994019,677.2336426,1534.963501,2404.626953,2626.953125,2849.279053,3071.605225,3545.034668,3525.642578,3064.333008,2820.06665,2702.594971,2585.123047,2467.651367,2353.163086,2326.685303,2292.189697,2015.665161,1990.505005,1965.344971,1940.184937,1660.937866,1448.817627,1133.934814,819.052124,796.2822876,773.5125122,750.7426758,727.9729004,705.203064,1237.501709,1769.800293,1772.854736,1775.90918,1778.963623,2331.213867,2834.797119,2806.081787,2576.545898,2633.852051,2691.158447,2748.4646,2256.575195,2065.077881,1863.138428,1889.989014,1885.886841,1881.784668,1877.682495,1873.580322,1865.748901,1645.946289,1398.174194,1423.756958,1449.339722,1474.922363,1601.157837,1479.397461,1517.585083,1713.893311,1688.217407,1662.541504,1636.865479,1510.536865,1575.612427,1813.725708,1893.718384,1829.171021,1764.623779,1700.076538,5614.401367,6002.244141,6319.231445,6636.218262,6671.397949,6706.577148,6741.756348,2798.063965,2453.480225,2069.179932,1750.887695,1767.296387,1783.7052,1800.113892,1816.522705,1568.89978,1321.276855
BLR,Belarus,https://www.countryflags.io/by/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,42.47053146,43.25047684,44.0304184,44.81036377,45.59030914,46.37025452,47.15019608,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,47.93014145,79.46759033,111.0050354,142.5424805,174.0799255,205.6173706,237.1548157,268.6922607,268.6922607,268.6922607,268.6922607,268.6922607,268.6922607,268.6922607,268.6922607,285.7013855,302.7105408,319.7196655,336.7288208,353.7379456,370.7471008,387.7562256,387.7562256,387.7562256,387.7562256,387.7562256,387.7562256,387.7562256,387.7562256,558.7492676,729.7422485,900.7352905,1071.728271,1242.721313,1413.714355,1584.707397,1584.707397,1584.707397,1584.707397,1584.707397,1584.707397,1584.707397,1584.707397,1489.05249,1393.397705,1297.742798,1202.087891,1106.433105,1010.778198,915.1233521,915.1233521,915.1233521,915.1233521,915.1233521,915.1233521,915.1233521,915.1233521,1030.045532,1144.967773,1259.890015,1374.812256,1489.734497,1604.656738,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979,1719.578979
BIH,Bosnia and Herzegovina,https://www.countryflags.io/ba/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,79.17073059,286.2481995,493.3256836,700.4031372,907.4805908,1114.558105,1321.635498,1528.713013,1528.713013,1528.713013,1528.713013,1528.713013,1528.713013,1528.713013,1528.713013,1528.713013,1528.713013,1528.713013,1528.713013,1372.748535,1216.783936,1060.819458,904.8549194,748.8903809,592.9259033,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,436.9613647,962.3661499,1487.770996,2013.175781,2538.580566,3063.985352,3589.390137,4114.794922,4114.794922,4114.794922,4114.794922,4114.794922,4114.794922,4114.794922,4114.794922,4114.794922,4114.794922
BHS,"Bahamas, The",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.1034546,514.9140015,732.4161987,949.918396,1167.420654,1384.922852,1602.425049,1819.927246,2037.429443,1857.50061,1677.571777,1497.642944,1317.714111,1137.785278,957.8564453,777.9276123,777.9276123,777.9276123,777.9276123,1129.84729,1481.766846,1833.686523,2185.606201,2358.76709,2531.927979,2705.088867,2526.330078,2347.571533,2168.812744,1990.054077,1990.054077,1990.054077,1906.063721,1822.073486,1738.08313,1654.092896,1570.102539,1486.112305,1402.121948,1520.028198,1637.93457,1755.84082,1873.747192,1991.653442,2109.559814,2227.466064,2227.466064,2227.466064,2227.466064,2227.466064,2227.466064,2348.90918,2470.352295,2591.79541,2713.23877,2834.681885,2956.125,3077.568115,3077.568115,3077.568115,3077.568115,3077.568115,3077.568115,2859.948975,2642.329834,2424.710938,2207.091797,1989.472656,1771.853638,1554.234497,1554.234497,1554.234497,1554.234497,1554.234497,1554.234497,1554.234497
BHR,Bahrain,https://www.countryflags.io/bh/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670.478638,780.2606201,801.7423706,777.4388428,643.9971924,600.5785522,714.7230835,1015.376465,1237.566895,1724.000977,2190.045654,2599.746094,2820.47998,3084.17749,3369.368896,3728.471924,3879.584229,4047.627197,4286.032227,4683.274414,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4913.941895,4520.34082,4047.093018,3539.80249,3142.01416,2670.131836,2142.451904,2558.330078,3758.394775,4949.539551,6005.785645,7240.530762,8512.323242,9503.578125,9601.15625,9288.032227,9135.111328,9060.744141,8850.569336,8559.382813,8251.993164,7636.668945,7507.77832,7268.566406,6869.424805,6520.80127,6118.291992,5927.687012,6728.791992,7433.229492,8172.165039,9173.15918,10331.99023,11439.84766,12442.29883,12847.53906,12660.75684,12487.99316,12109.60449,11734.94824,11600.86914,11217.93066,10557.18457,11015.49219,11229.67188,11756.33887,11717.74414,11042.16211,10407.99512,10340.36426,9397.989258,8709.845703,8032.351563,7180.09082,6785.13623,7133.03125,7062.487305,7587.060547,8216.220703,8648.222656,9297.863281,10056.6416,10184.89453,10156.31348,10183.80273,10155.58496,10408.17773,10514.8584,9642.481445,9184.446289,8975,8828.268555,8654.412109,8261.095703,7768.927246,8284.03418,8847.019531,9397.898438,9753.075195,10170.24023,10406.1748,10806.31836,11304.3125,11517.30859,11394.97266,11541.97656,11928.375,12231.12207,12468.33105,12124.16895
