Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21,22May21,23May21,24May21,25May21,26May21,27May21,28May21,29May21,30May21,31May21,01Jun21
KGZ,Kyrgyz Republic,,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,144,216,288,360,432,504,576,648,739,855,997,1164,1357,1575,2013,2652,3485,4512,5733,7149,8759,10369,11979,13589,15199,16809,18419,20029,21639,23249,24797,26282,27705,29066,30365,31602,32777,33952,35127,36302,37477,38652,39827,41058,42345,43688,45087,46542,48054,49622,49622,49622,49622,49622,49622,49622,49622,49622,49622,49622,49622,49622,49622,49622
KEN,Kenya,https://www.countryflags.io/ke/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,1334,2001,2668,3335,4002,4757,5601,6533,7554,8996,10860,13146,16148,19866,24301,29452,34986,40903,47203,54477,62726,72115,82645,94316,107128,121081,134810,148316,161432,177638,196935,219323,244802,280330,317713,356950,394561,430546,464904,497636,524554,553853,582470,610405,637658,664229,690119,712217,730522,748098,764945,781062,796450,811109,824410,836354,846941,856171,864044,870560,875719,880878,886037,891196,896355,901514,906673,911832,916991,921838,926295,930363,934041,937330,940229,942875,945388,947763,949999,951968,954059,956171,958208,960409,962729,964909,967077,967077
KAZ,Kazakhstan,https://www.countryflags.io/kz/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,2546,3819,5092,6365,7638,8911,10184,11457,12730,14003,15185,16276,17277,18187,19006,19735,20373,21011,21649,22287,22925,23563,24201,25241,26683,28527,30774,33423,36474,39927,43380,46833,50286,53739,57192,60645,64098,67551,71004,74457,77910,81363,85375,89946,95075,101421,108983,117762,127758,138411,149722,161691,173660,185629,197598,209567,221536,233505,245474,257443,269412,281381,293350,305319,317288,329257,341226,353195,367646,384580,409636,442814,484114,533535,591078,654261,714978,767590,812097,855763,892862,923394,950388,981950,1018079,1113318,1204562,1297538,1392245,1485655,1577767,1668581,1735163,1806250,1881842,1963035,2049829,2142224,2240221,2304337,2361676,2412238,2459510,2500011,2531800,2559588,2591870,2629122,2671417,2715452,2760006,2804385,2849340,2893477,2942532,2986893,3025279,3061396,3097879,3132396
JPN,Japan,https://www.countryflags.io/jp/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,611,3068,5472,7850,10212,12676,15214,18255,21611,24794,27803,30639,33476,36250,38718,41281,44847,49417,54990,65388,81338,101625,127921,155903,185571,216925,252873,294092,340880,390636,441065,492167,543942,592504,635889,673949,708811,743384,777668,811663,847464,884830,924114,963232,1003893,1046096,1089842,1138247,1194014,1256513,1327344,1398075,1468705,1539235,1604609,1662600,1714903,1755856,1795776,1834663,1886704,1950166,2029500,2124259,2224955,2331587,2444155,2579245,2727109,2870425,3009378,3147023,3283359,3418386,3521333,3600408,3668873,3769979,3874195,3981520,4091955,4236654,4410231,4615636,4815061,5027824,5253926,5493366,5772972,6072893,6401816,6744239,7099465,7467494,7848325,8244847,8664474,9095611,9550744,10023945,10515214,11024552,11559358,12126096
JOR,Jordan,https://www.countryflags.io/jo/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727,5454,8181,10908,13635,16362,19089,21816,24543,27270,29997,32513,34818,36912,38795,40467,41928,43178,44428,45759,47171,48665,50240,51896,53633,55451,57269,59087,60905,62723,64541,66359,68177,69995,71813,73631,75449,77267,79085,80903,82721,87613,95578,106617,117826,129205,140754,152473,161289,167201,170209,173217,176225,179233,182241,185249,188257,191265,194273,197281,200289,203297,208570,216107,224314,233190,242736,252951,264998,276612,287794,299997,313221,327467,342734,357860,372845,387628,402350,417011,431611,446149,460626,475042,489458,504686,520726,537578,555242,573717,593004,613103,632240,650415,667628,683879,699168,714270,729184,744873,761336,778574,796586,815373,834160,852947,871734,892726,915924,941327,968936,998750,1029237,1060396,1090022,1118115,1144674,1169700,1193193,1216686,1240179,1263672,1287165,1310658,1334151,1357644,1383675,1412243,1443349,1476992,1513173,1551892,1593148,1634404,1688311,1739813,1739813,1739813,1739813,1739813
JAM,Jamaica,https://www.countryflags.io/jm/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,4840,7260,9680,12100,14450,16749,18971,21116,23183,25173,27086,28981,30859,32737,34615,36407,38112,39730,41262,42707,44065,45337,46485,47510,48412,49190,49845,50859,53781,58733,65716,74730,85775,98851,111467,122076,130677,137270,141856,144434,145004,145574,146144,146714,147284,147854,148424,148994,149564,150134,150704,151274,151844,152414,152984,153554,154124,154694,155264,155834,156404,156974,157544,158114,158684,159409,160288,161321,162509,163851,165348,166999,168683,170400,172150,173933,175750,177600,179483,179483,179483,179483,179483
ITA,Italy,https://www.countryflags.io/it/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7184,8613,9834,12224,20389,29134,42847,59628,86047,123730,170057,225941,293922,368831,447343,527606,608256,693122,778216,862482,943609,1021414,1093901,1159307,1215572,1263503,1302389,1337538,1372214,1410484,1455499,1506243,1565278,1634497,1711058,1791296,1873895,1957604,2045427,2135253,2226413,2315774,2402599,2486738,2567856,2645133,2717688,2785485,2849709,2912220,2974137,3036676,3100290,3166070,3234545,3306683,3381842,3463123,3549452,3641739,3739526,3843551,3954499,4069346,4188499,4315411,4451474,4597227,4752569,4915085,5080905,5252866,5429258,5609374,5792856,5977237,6161482,6346316,6530089,6706489,6876227,7037909,7194667,7351176,7511131,7674101,7848754,8035855,8237539,8452229,8676225,8904932,9140354,9381944,9630577,9881924,10135223,10387059,10629389,10861880,11096903,11334762,11579548,11831972,12097404,12377924,12672175,12967116,13261784,13558965,13862633,14171890,14486896,14808182,15135956,15471292,15813444,16159158,16508672,16861832,17219764,17583328,17951944,18339024,18743548,19154720,19580452,20015812,20461756,20918042,21372928,21830032,22298304,22768420,23242442,23717526,24192620,24668692,25146002,25627792,26113332,26602426,27093038,27583528,28076910,28571322,29061978,29552408,30041896,30532112,31027268,31526232,32028378,32530568,33031628,33534174,34033512
ISR,Israel,https://www.countryflags.io/il/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7419,23540,49160,84085,126690,168602,209180,263616,333755,419797,518678,629679,745363,866625,994320,1124447,1250133,1368727,1481271,1593110,1701072,1793909,1870805,1938372,2006747,2076441,2146163,2217437,2304308,2412532,2542262,2687876,2848985,3016113,3188666,3369299,3554241,3738389,3920034,4098275,4275444,4450275,4614142,4763379,4897798,5019207,5129275,5233813,5333597,5431948,5531184,5635074,5743384,5854851,5968307,6083771,6202251,6325463,6452669,6579141,6705051,6831133,6957572,7086019,7215669,7343329,7469075,7590189,7708458,7823749,7930215,8028331,8120462,8210394,8300651,8390887,8480618,8571458,8661365,8750907,8836629,8918582,8999807,9080630,9160169,9239381,9316723,9393313,9467310,9538768,9608414,9672163,9729587,9775564,9818791,9857939,9894600,9929200,9957116,9982593,10010943,10035023,10056415,10076882,10097107,10120995,10144116,10166585,10188564,10210470,10232187,10254004,10274500,10293634,10310633,10325455,10336698,10347974,10358927,10368641,10377138,10385974,10395456,10406704,10417404,10427995,10438189,10448366,10458260,10467918,10477297,10486522,10495647,10504424,10512626,10520422,10527583,10534044,10540392,10546654,10552671,10558439,10563942,10569152,10574209,10579003,10583756,10587676,10590686,10593773,10597140,10600578,10604033,10607511,10611524,10616176,10620462,10624267,10627893,10631465,10635009,10638276,10641264,10644065
ISL,Iceland,https://www.countryflags.io/is/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875,4938,5001,5064,5127,5190,5253,5316,5379,5442,5505,5568,5631,5694,5757,5820,5883,5946,6009,6072,6135,6198,6510,7070,7879,8936,10242,11560,12891,13994,14868,15514,15931,16120,16317,16521,16736,16962,17166,17348,17507,17707,17948,18219,18520,18825,19134,19446,19715,20133,20950,21821,22778,23822,24953,26082,27242,28185,29105,30000,30871,31717,32560,33535,34641,35726,36846,38002,39194,40556,41727,42706,43722,44639,45457,46176,46934,47732,48479,49299,50130,50971,51822,52706,53811,55042,56151,57516,59137,61014,63114,65251,67197,69154,70912,72541,74040,75198,76014,76900,78658,80473,82276,84067,86158,88549,91025,92783,94478,96109,97677,99426,101355,103680,105969,108382,110919,113580,115810,117608,120427,124793,129005,133062,136964,141465,146565,151437,157015,162689,168460,174328,179539,185423,190267,193043,195963,199028,202237,205590,208676,212101,216012,219660,223045,226168,229028,231565,234261,236931,236931,236931,236931,236931
IRQ,Iraq,https://www.countryflags.io/iq/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,1910,2865,3820,4775,5730,6685,7640,8595,9550,10505,11460,12415,13370,14325,15280,16235,17190,18145,19100,20055,21010,21965,22920,23875,24830,25785,26740,29137,32976,38257,44980,53145,62752,73649,83987,93766,102986,111647,119749,127292,134429,142151,150459,159353,168833,179344,190886,203459,216476,229938,243845,258197,271729,284440,296331,307402,317653,327083,335693,344303,352913,361523,370133,378743,387353,395963,404573,413183,421793,430403,438742,446810,454607,462133,469388,476372,483085,489798,496511,503224,510031,516932,523926,531014,538694,546966,555830,555830,555830,555830,555830
IRN,"Iran, Islamic Rep.",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,4938,6521,7927,9227,10456,11635,12510,13385,14679,16392,18523,21073,24042,27430,31236,35042,38848,42654,46460,50266,54072,57878,61684,65490,69296,73102,76908,80714,84520,88326,92132,95938,99744,103550,107356,111162,114968,118774,125531,135239,147898,163508,182068,203579,228041,252503,274603,294342,311719,326735,339389,349681,357612,365543,373474,381405,389336,397267,405198,413129,421060,428991,436922,444853,454150,464814,476845,490243,505007,528880,554861,581584,612273,646928,685549,728136,766946,808981,856894,907703,960851,1016337,1074162,1134326,1196150,1256981,1316576,1380809,1449680,1523188,1599358,1678867,1761716,1847904,1932116,2014351,2094609,2179977,2270455,2366043,2466741,2572549,2683467,2799495,2799495,2799495,2799495,2799495,2799495,2799495,2799495,2799495
IRL,Ireland,https://www.countryflags.io/ie/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,2350,2900,3450,4000,5194,6818,8749,11777,15901,21122,28041,36198,45592,55044,63917,72210,79924,87191,94010,100381,106909,113595,120438,127438,133990,140095,145752,152023,158909,166409,174523,182641,190763,198889,206532,213691,220177,225989,231326,236483,241955,247169,252093,256797,261291,266609,273104,280850,290193,300974,312656,324374,335665,347026,358520,370385,382580,394805,407064,419472,431952,444223,456272,468737,481190,493474,506352,519570,532875,546538,559907,573173,586213,598208,609522,619407,628655,637459,646032,655027,665008,676006,689305,704436,721299,739378,757453,775914,794659,813628,832658,852274,870820,889400,906715,924047,945876,965693,983127,1000623,1018775,1038108,1057119,1071796,1089308,1109656,1130980,1151665,1172879,1193736,1215854,1239066,1263576,1289532,1316618,1344222,1374432,1404606,1434998,1465406,1494854,1524366,1553499,1582561,1613182,1644182,1676526,1710201,1745073,1782325,1820475,1857196,1892489,1925389,1959303,1995273,2031477,2067001,2102525,2138049,2173573,2209097,2244621,2244621,2244621,2244621,2244621,2244621,2244621,2244621,2244621,2244621
IND,India,https://www.countryflags.io/in/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191181,303331,454681,623390,784687,958609,1157265,1355982,1554725,1778976,1972497,2193853,2463070,2764418,3073294,3379485,3654677,3956025,4255107,4545306,4819138,5109279,5402639,5732475,6085710,6452505,6816157,7180557,7505862,7859041,8181579,8502405,8812354,9146856,9501470,9899451,10299531,10714863,11150585,11604853,12064928,12537356,13023674,13483116,13973122,14503602,15110661,15816155,16636264,17590520,18545912,19710856,20960448,22256016,23421646,24667468,25926906,27201052,28620868,30148956,31785848,33667976,35645824,37769456,39934880,42155904,44409724,46695792,49005024,51297360,53535352,55744560,57547240,59291964,61002276,62900088,65035020,67279288,69932824,73075328,76507208,80090176,83739472,87313888,90973240,94605160,98236896,101680048,105150704,108420592,111543808,114547728,117308304,119964872,122423168,124587856,126806592,128943800,131003664,133194040,135393440,137749392,140236144,142595312,145038160,147407408,149554016,151490768,153329552,155169248,157074224,158958784,160939856,162953184,165098448,167400144,169702192,171953376,174018576,176025808,178018112,179835008,181453440,182934160,184294880,185683200,187011488,188364080,189842448,191316048,193032480,194934800,196906528,199227456,201648288,203974608,206493024
IMN,Isle of Man,https://www.countryflags.io/im/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3558,3648,3786,3941,4104,4370,4701,5079,5538,6022,6530,7063,7551,8125,8698,9179,9698,10222,10752,11284,11695,12064,12481,12859,13214,13550,13871,14209,14566,15138,15664,16201,16745,17283,17785,18285,18676,19198,19764,20363,21041,21770,22433,23004,23501,23979,24420,24904,25461,26174,27018,27978,29011,30105,31128,31986,32687,33415,34188,35040,36011,37119,38448,39999,41550,43101,44549,45894,47136,48248,49307,50320,51289,52197,53049,53942,54915,55900,56890,57863,58837,59805,60785,61678,62418,63038,63551,64092,64660,65162,65675,66281,66901,67554,68207,68860,69488,70148,70820,71417,71928,72355,72701,73081,73444,73786,74129,74473,74921,75410,75829,76220,76535,76882,77262,77570,77868,78156,78488,78936,79503,80097,80844,81652,82731,83789,84806,85899,86992,87929,87929,87929
IDN,Indonesia,https://www.countryflags.io/id/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,26400,39600,52800,66000,79200,92400,105600,118800,132000,144546,156438,168261,190159,219074,255501,296115,347877,400225,459222,516733,575254,635687,699874,758638,816891,875593,935393,1011272,1092125,1171224,1251440,1332994,1417689,1502153,1573363,1634104,1698825,1767527,1838496,1902320,1959714,2022788,2098172,2180615,2272302,2372167,2490919,2628559,2799639,2962723,3116823,3284939,3475279,3680631,3900995,4108313,4327516,4553285,4791154,4999411,5205901,5437301,5686417,5942933,6262592,6604724,6947515,7302798,7752106,8174515,8597138,9035235,9405283,9817656,10223749,10515352,10820584,11174924,11443448,11735608,12004556,12287639,12584858,12883026,13146663,13472981,13846001,14230735,14595265,14932242,15253127,15599876,15888279,16118337,16334965,16538162,16747241,16980952,17184122,17430842,17681474,17926092,18185796,18465144,18739036,19020364,19269786,19508892,19737684,19965440,20175632,20386104,20597184,20825516,21069740,21329852,21590944,21853016,22073296,22251790,22388290,22508526,22612496,22706392,22810082,22963086,23165404,23423888,23700962,23996628,24268650,24628656,24965198,25278278,25566082,25859872,26159648,26476688,26694790
HUN,Hungary,https://www.countryflags.io/hu/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,2461,3809,5148,6726,8448,10266,12253,14901,18860,24208,30583,37985,46414,55497,64915,74144,83170,91858,100205,107660,115196,121814,127883,133464,138790,143568,148269,152695,158012,165001,174746,188712,206632,227066,248401,270091,291037,311650,330675,346788,360716,373592,385576,396699,407241,417828,428080,437937,448188,459267,472703,488868,509565,534259,561234,588272,616286,646729,677822,707531,749094,789448,833978,881343,928978,983374,1047141,1098826,1152212,1207499,1266684,1327311,1390003,1449486,1509914,1570330,1625337,1679393,1734627,1783268,1828302,1874897,1922816,1975913,2031133,2089490,2157520,2236369,2315131,2392381,2473627,2555568,2638573,2727382,2811496,2901232,2996391,3091851,3203061,3322043,3435667,3550764,3667330,3787586,3911162,4023311,4127675,4224147,4314447,4400861,4478027,4549102,4614957,4680124,4752809,4833506,4913606,5000915,5097158,5205644,5322805,5436391,5556745,5682656,5808562,5932230,6049994,6160792,6277379,6383459,6482917,6577066,6665509,6746719,6823459,6894873,6965862,7040868,7120456,7204455,7293665,7384916,7481302,7584919,7685615,7781210,7871959,7967875,8073576,8180010,8283339,8385183,8488470,8593157,8688118
HRV,Croatia,https://www.countryflags.io/hr/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7864,8969,10074,11179,12284,13320,14309,15643,17305,19435,22124,24817,27565,30367,32846,35331,37695,39967,42477,45224,48208,51537,54880,58226,61186,63986,66626,69224,71672,73971,76121,78218,80263,82255,84175,86023,88596,91002,93413,95828,98248,100574,103368,105835,108390,111033,113764,116583,120240,124172,128379,133161,138517,144448,150954,157711,164720,172155,179407,186476,193362,200065,206865,213762,220581,227558,234693,241986,249437,256786,264034,271180,278773,286845,295396,304427,313490,322586,331714,340875,349945,358924,367812,376323,384457,392214,399594,406732,413627,421499,430635,441035,453634,467972,481854,495279,506655,515981,524111,530542,537495,546522,555638,565635,576922,588937,603280,618431,633764,648814,663480,678271,693814,708535,722590,736105,750686,765070,779931,794149,812127,830827,848214,864391,881935,900708,922614,944468,969845,999864,1031688,1064944,1099542,1135006,1169660,1202759,1235514,1266634,1297441,1328826,1360646,1393716,1427846,1461318,1494657,1528274,1557133,1585013,1611701,1636424,1660343,1684381,1708381,1736276
HND,Honduras,https://www.countryflags.io/hn/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,2960,3236,3512,3788,4064,4340,4616,4892,5168,5444,5720,5996,6272,6548,6824,7100,10404,14293,18767,23613,28831,34116,39468,41860,43733,45088,46139,46885,47631,48377,49123,49869,50615,51361,52116,52881,53655,54438,55231,56033,56953,57981,59118,60364,61718,63181,64753,66325,67897,69469,71041,72613,74185,75757,77329,78901,80473,82045,83617,85189,86761,88333,89905,91477,93049,94621,96193,97765,99337,100909,102481,104053,105625,107197,108769,110341,112870,116356,120799,126200,132558,139873,148570,157692,167239,177211,188143,200036,212889,227156,242837,259931,259931
HKG,"Hong Kong SAR, China",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,579,845,1022,2672,5400,8842,12708,18365,25689,34497,43887,53937,64269,75232,85710,96953,108906,121743,135040,148998,163604,180161,197800,216477,236766,258696,282083,306883,331755,354510,375207,393920,410871,426301,439934,452333,465447,479569,493283,506813,520187,534775,552730,574829,600533,631076,666443,706275,749277,792556,834174,874287,913260,951220,987821,1022868,1055825,1087537,1118330,1147620,1175590,1201886,1227404,1252720,1278242,1304079,1331350,1360114,1391079,1423573,1457283,1491835,1527056,1562569,1598289,1633966,1669238,1703842,1737733,1770958,1803279,1834963,1865449,1895130,1924459,1952414,1980084,2007591,2034958,2062325,2089567,2116669,2144901,2173470,2202776,2232923,2263975,2296183,2329593
GUY,Guyana,https://www.countryflags.io/gy/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,334,501,668,835,1003,1171,1339,1508,1677,1846,2069,2346,2677,3062,3501,3994,4541,5088,5635,6182,6729,7276,7823,8370,8917,9464,10011,10558,11105,11652,12199,12746,13293,13840,14387,15060,15860,16786,17839,19018,20324,21756,23188,24620,26052,27484,28916,30513,32275,34201,36275,38496,40864,43379,45877,48357,50820,53283,55874,58592,61438,64412,67748,71447,75508,79804,84334,89099,94099,99099,104013,108842,113585,117995,122072,125817,129229,132393,135310,137979,140648,143317,145986,148967,152259,155862,159777,164003,168540,173388,178236,183084,187932,192780,197628,202476,207324,212172,217020,221868,226716,231564,231564,231564,231564,231564,231564,231564,231564
GTM,Guatemala,https://www.countryflags.io/gt/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,2224,2999,3606,4442,5430,6528,7717,8997,10513,12265,14017,15769,17521,20249,23064,26104,30052,34579,39845,45593,51002,56425,61432,65728,70045,74047,78120,81766,85302,88874,92662,96458,100042,103148,106124,109111,112247,115195,117846,120672,123840,127406,130906,134230,137649,141098,144377,147512,150373,153057,155673,157877,159699,161301,162570,163645,164757,165914,166956,167967,168861,169814,170609,171421,172249,173146,174382,176377,179380,184165,189263,195042,201450,209571,218634,228440,238455,248440,258119,269018,279782,290917,302001,312856,323609,334043,344008,358470,373647,390039,408373,427358,446671,468220,468220
GRL,Greenland,https://www.countryflags.io/gl/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,2661,2738,2815,2892,2969,3046,3123,3200,3277,3354,3431,3508,3585,3662,3739,3816,3893,3970,4047,4124,4201,4278,4355,4432,4509,4586,4663,4740,4817,4894,4971,5048,5125,5207,5295,5388,5486,5589,5697,5810,5923,6036,6149,6262,6375,6488,6601,6714,6827,6940,7053,7166,7279,7392,7505,7618,7731,7844,7957,8070,8183,8296,8409,8522,8635,8748,8861,8974,9087,9200,9313,9426,9535,9640,9741,9853,9969,10082,10227,10379,10538,10705,10921,11220,11535,11862,12182,12494,12799,13043,13274,13518,13702,13876,14039,14192,14330,14382,14397,14416,14457,14520,14605,14710,14867,15088,15372,15683,16021,16386,16893,17455,17990,18498,18965,19391,19776,20008,20203,20400,20555,20757,21005,21342,21770
GRD,Grenada,https://www.countryflags.io/gd/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,58,87,116,145,194,258,339,438,554,687,838,1053,1332,1675,2045,2442,2866,3317,3731,4107,4446,4785,5124,5463,5802,6141,6480,6819,7158,7497,7814,8101,8359,8588,8788,8959,9101,9236,9371,9506,9629,9740,9840,9928,10004,10069,10123,10178,10234,10290,10349,10410,10473,10537,10603,10683,10757,10824,10898,10979,11067,11162,11250,11347,11453,11553,11686,11851,12049,12329,12637,12973,13337,13691,14056,14432,14742,15045,15342,15633,15918,16175,16404,16672,16980,17327,17713,18138,18588,19063,19524,19970,20402,20820,21223,21626,22029,22432,22432,22432,22432,22432,22432,22432,22432,22432,22432,22432,22432
